"date","recession","SPY","IWM","TLT","LTPZ","GLD","UUP","HAP","JPM","BA","three_month_yield","six_month_yield","one_year_yield","two_year_yield","three_year_yield","five_year_yield","seven_year_yield","ten_year_yield","twenty_year_yield","thirty_year_yield"
1970-03-09,1,NA,NA,NA,NA,NA,NA,NA,NA,0.744855999946594,NA,NA,6.9,NA,7.09,7.04,7.01,6.99,6.65,NA
1970-03-10,1,NA,NA,NA,NA,NA,NA,NA,NA,0.75720202922821,NA,NA,6.9,NA,7.07,7,7.02,7.04,6.71,NA
1970-03-11,1,NA,NA,NA,NA,NA,NA,NA,NA,0.773662984371185,NA,NA,6.97,NA,7.16,7.11,7.11,7.11,6.78,NA
1970-03-12,1,NA,NA,NA,NA,NA,NA,NA,NA,0.75720202922821,NA,NA,7.03,NA,7.22,7.16,7.17,7.16,6.83,NA
1970-03-13,1,NA,NA,NA,NA,NA,NA,NA,NA,0.748970985412598,NA,NA,7.1,NA,7.3,7.3,7.25,7.23,6.89,NA
1970-03-16,1,NA,NA,NA,NA,NA,NA,NA,NA,0.740741014480591,NA,NA,7.06,NA,7.27,7.3,7.27,7.24,6.92,NA
1970-03-17,1,NA,NA,NA,NA,NA,NA,NA,NA,0.736626029014587,NA,NA,7.13,NA,7.41,7.48,7.4,7.36,6.97,NA
1970-03-18,1,NA,NA,NA,NA,NA,NA,NA,NA,0.732509970664978,NA,NA,7.1,NA,7.32,7.41,7.34,7.28,6.92,NA
1970-03-19,1,NA,NA,NA,NA,NA,NA,NA,NA,0.683127999305725,NA,NA,6.93,NA,7.02,7.22,7.13,7.07,6.72,NA
1970-03-20,1,NA,NA,NA,NA,NA,NA,NA,NA,0.707818984985352,NA,NA,6.92,NA,7.12,7.22,7.1,7.06,6.74,NA
1970-03-23,1,NA,NA,NA,NA,NA,NA,NA,NA,0.753085970878601,NA,NA,6.83,NA,7.06,7.17,7.07,7.05,6.73,NA
1970-03-24,1,NA,NA,NA,NA,NA,NA,NA,NA,0.744855999946594,NA,NA,6.77,NA,6.95,7.08,7.02,7.02,6.69,NA
1970-03-25,1,NA,NA,NA,NA,NA,NA,NA,NA,0.773662984371185,NA,NA,6.73,NA,6.87,7.05,6.98,6.96,6.62,NA
1970-03-26,1,NA,NA,NA,NA,NA,NA,NA,NA,0.781893014907837,NA,NA,6.81,NA,6.97,7.12,7.04,6.98,6.6,NA
1970-03-30,1,NA,NA,NA,NA,NA,NA,NA,NA,0.765432000160217,NA,NA,6.95,NA,7.11,7.22,7.13,7.05,6.67,NA
1970-03-31,1,NA,NA,NA,NA,NA,NA,NA,NA,0.748970985412598,NA,NA,6.9,NA,7.13,7.24,7.16,7.08,6.68,NA
1970-04-01,1,NA,NA,NA,NA,NA,NA,NA,NA,0.736626029014587,NA,NA,6.82,NA,7.03,7.18,7.09,7.04,6.63,NA
1970-04-02,1,NA,NA,NA,NA,NA,NA,NA,NA,0.748970985412598,NA,NA,6.81,NA,7.09,7.24,7.15,7.08,6.63,NA
1970-04-03,1,NA,NA,NA,NA,NA,NA,NA,NA,0.761317014694214,NA,NA,6.82,NA,7.14,7.31,7.2,7.14,6.65,NA
1970-04-06,1,NA,NA,NA,NA,NA,NA,NA,NA,0.748970985412598,NA,NA,6.84,NA,7.21,7.38,7.26,7.17,6.69,NA
1970-04-07,1,NA,NA,NA,NA,NA,NA,NA,NA,0.744855999946594,NA,NA,6.84,NA,7.17,7.35,7.26,7.18,6.7,NA
1970-04-08,1,NA,NA,NA,NA,NA,NA,NA,NA,0.75720202922821,NA,NA,6.82,NA,7.13,7.3,7.22,7.17,6.71,NA
1970-04-09,1,NA,NA,NA,NA,NA,NA,NA,NA,0.761317014694214,NA,NA,6.8,NA,7.12,7.29,7.22,7.18,6.72,NA
1970-04-10,1,NA,NA,NA,NA,NA,NA,NA,NA,0.728394985198975,NA,NA,6.75,NA,7.13,7.29,7.22,7.17,6.7,NA
1970-04-13,1,NA,NA,NA,NA,NA,NA,NA,NA,0.736626029014587,NA,NA,6.77,NA,7.21,7.36,7.27,7.2,6.71,NA
1970-04-14,1,NA,NA,NA,NA,NA,NA,NA,NA,0.720165014266968,NA,NA,6.81,NA,7.23,7.36,7.28,7.22,6.73,NA
1970-04-15,1,NA,NA,NA,NA,NA,NA,NA,NA,0.711933970451355,NA,NA,6.86,NA,7.31,7.42,7.33,7.27,6.77,NA
1970-04-16,1,NA,NA,NA,NA,NA,NA,NA,NA,0.728394985198975,NA,NA,6.94,NA,7.42,7.49,7.41,7.34,6.83,NA
1970-04-17,1,NA,NA,NA,NA,NA,NA,NA,NA,0.687242984771729,NA,NA,6.96,NA,7.44,7.49,7.43,7.4,6.9,NA
1970-04-20,1,NA,NA,NA,NA,NA,NA,NA,NA,0.703703999519348,NA,NA,6.99,NA,7.46,7.49,7.46,7.44,6.93,NA
1970-04-21,1,NA,NA,NA,NA,NA,NA,NA,NA,0.683127999305725,NA,NA,7.05,NA,7.51,7.57,7.51,7.5,6.94,NA
1970-04-22,1,NA,NA,NA,NA,NA,NA,NA,NA,0.666666984558105,NA,NA,7.1,NA,7.57,7.66,7.63,7.61,7.03,NA
1970-04-23,1,NA,NA,NA,NA,NA,NA,NA,NA,0.650206029415131,NA,NA,7.2,NA,7.58,7.66,7.65,7.64,7.05,NA
1970-04-24,1,NA,NA,NA,NA,NA,NA,NA,NA,0.666666984558105,NA,NA,7.56,NA,7.71,7.79,7.77,7.72,7.08,NA
1970-04-27,1,NA,NA,NA,NA,NA,NA,NA,NA,0.637860000133514,NA,NA,7.61,NA,7.74,7.8,7.84,7.74,7.1,NA
1970-04-28,1,NA,NA,NA,NA,NA,NA,NA,NA,0.617283999919891,NA,NA,7.58,NA,7.75,7.82,7.85,7.79,7.09,NA
1970-04-29,1,NA,NA,NA,NA,NA,NA,NA,NA,0.674897015094757,NA,NA,7.56,NA,7.74,7.83,7.85,7.78,7.06,NA
1970-04-30,1,NA,NA,NA,NA,NA,NA,NA,NA,0.650206029415131,NA,NA,7.72,NA,7.89,7.95,7.93,7.82,7.07,NA
1970-05-01,1,NA,NA,NA,NA,NA,NA,NA,NA,0.666666984558105,NA,NA,7.76,NA,7.91,7.98,7.95,7.85,7.09,NA
1970-05-04,1,NA,NA,NA,NA,NA,NA,NA,NA,0.650206029415131,NA,NA,7.84,NA,7.98,8.05,8,7.94,7.21,NA
1970-05-05,1,NA,NA,NA,NA,NA,NA,NA,NA,0.629630029201508,NA,NA,7.77,NA,7.96,8.02,7.98,7.92,7.21,NA
1970-05-06,1,NA,NA,NA,NA,NA,NA,NA,NA,0.646090984344482,NA,NA,7.69,NA,7.92,8.01,7.95,7.86,7.14,NA
1970-05-07,1,NA,NA,NA,NA,NA,NA,NA,NA,0.650206029415131,NA,NA,7.62,NA,7.85,7.94,7.89,7.82,7.12,NA
1970-05-08,1,NA,NA,NA,NA,NA,NA,NA,NA,0.654321014881134,NA,NA,7.68,NA,7.82,7.88,7.83,7.78,7.08,NA
1970-05-11,1,NA,NA,NA,NA,NA,NA,NA,NA,0.641974985599518,NA,NA,7.8,NA,7.94,7.97,7.89,7.82,7.11,NA
1970-05-12,1,NA,NA,NA,NA,NA,NA,NA,NA,0.658436000347137,NA,NA,7.79,NA,7.94,7.97,7.91,7.84,7.13,NA
1970-05-13,1,NA,NA,NA,NA,NA,NA,NA,NA,0.641974985599518,NA,NA,7.77,NA,7.94,7.98,7.91,7.85,7.13,NA
1970-05-14,1,NA,NA,NA,NA,NA,NA,NA,NA,0.637860000133514,NA,NA,7.78,NA,7.96,8.01,7.93,7.86,7.14,NA
1970-05-15,1,NA,NA,NA,NA,NA,NA,NA,NA,0.658436000347137,NA,NA,7.75,NA,7.92,7.96,7.89,7.83,7.11,NA
1970-05-18,1,NA,NA,NA,NA,NA,NA,NA,NA,0.641974985599518,NA,NA,7.71,NA,7.91,7.93,7.86,7.8,7.1,NA
1970-05-19,1,NA,NA,NA,NA,NA,NA,NA,NA,0.617283999919891,NA,NA,7.69,NA,7.89,7.92,7.85,7.8,7.1,NA
1970-05-20,1,NA,NA,NA,NA,NA,NA,NA,NA,0.600822985172272,NA,NA,7.7,NA,7.93,7.98,7.91,7.85,7.14,NA
1970-05-21,1,NA,NA,NA,NA,NA,NA,NA,NA,0.592593014240265,NA,NA,7.72,NA,7.95,8,7.94,7.9,7.22,NA
1970-05-22,1,NA,NA,NA,NA,NA,NA,NA,NA,0.584361970424652,NA,NA,7.79,NA,8,8.02,8.01,7.99,7.31,NA
1970-05-25,1,NA,NA,NA,NA,NA,NA,NA,NA,0.551440000534058,NA,NA,7.94,NA,8.11,8.08,8.12,8.15,7.52,NA
1970-05-26,1,NA,NA,NA,NA,NA,NA,NA,NA,0.555555999279022,NA,NA,7.88,NA,8.09,8.04,8.12,8.22,7.73,NA
1970-05-27,1,NA,NA,NA,NA,NA,NA,NA,NA,0.559670984745026,NA,NA,7.76,NA,7.93,7.92,7.93,8.02,7.55,NA
1970-05-28,1,NA,NA,NA,NA,NA,NA,NA,NA,0.584361970424652,NA,NA,7.68,NA,7.88,7.86,7.87,7.98,7.49,NA
1970-05-29,1,NA,NA,NA,NA,NA,NA,NA,NA,0.600822985172272,NA,NA,7.65,NA,7.84,7.83,7.82,7.95,7.46,NA
1970-06-01,1,NA,NA,NA,NA,NA,NA,NA,NA,0.604937970638275,NA,NA,7.55,NA,7.7,7.73,7.73,7.84,7.37,NA
1970-06-02,1,NA,NA,NA,NA,NA,NA,NA,NA,0.576131999492645,NA,NA,7.57,NA,7.71,7.74,7.72,7.78,7.29,NA
1970-06-03,1,NA,NA,NA,NA,NA,NA,NA,NA,0.572016000747681,NA,NA,7.57,NA,7.7,7.74,7.72,7.76,7.29,NA
1970-06-04,1,NA,NA,NA,NA,NA,NA,NA,NA,0.555555999279022,NA,NA,7.57,NA,7.73,7.76,7.76,7.8,7.31,NA
1970-06-05,1,NA,NA,NA,NA,NA,NA,NA,NA,0.51851898431778,NA,NA,7.6,NA,7.86,7.88,7.88,7.88,7.38,NA
1970-06-08,1,NA,NA,NA,NA,NA,NA,NA,NA,0.530864000320435,NA,NA,7.58,NA,7.81,7.87,7.87,7.89,7.42,NA
1970-06-09,1,NA,NA,NA,NA,NA,NA,NA,NA,0.514402985572815,NA,NA,7.58,NA,7.8,7.83,7.85,7.88,7.39,NA
1970-06-10,1,NA,NA,NA,NA,NA,NA,NA,NA,0.502058029174805,NA,NA,7.56,NA,7.79,7.82,7.82,7.87,7.4,NA
1970-06-11,1,NA,NA,NA,NA,NA,NA,NA,NA,0.502058029174805,NA,NA,7.57,NA,7.84,7.89,7.88,7.92,7.44,NA
1970-06-12,1,NA,NA,NA,NA,NA,NA,NA,NA,0.485597014427185,NA,NA,7.6,NA,7.94,7.98,7.96,7.98,7.5,NA
1970-06-15,1,NA,NA,NA,NA,NA,NA,NA,NA,0.489711999893188,NA,NA,7.62,NA,7.94,7.98,7.96,7.98,7.51,NA
1970-06-16,1,NA,NA,NA,NA,NA,NA,NA,NA,0.502058029174805,NA,NA,7.6,NA,7.87,7.9,7.88,7.87,7.36,NA
1970-06-17,1,NA,NA,NA,NA,NA,NA,NA,NA,0.506173014640808,NA,NA,7.6,NA,7.93,7.96,7.94,7.9,7.39,NA
1970-06-18,1,NA,NA,NA,NA,NA,NA,NA,NA,0.510288000106812,NA,NA,7.59,NA,7.94,7.96,7.93,7.9,7.38,NA
1970-06-19,1,NA,NA,NA,NA,NA,NA,NA,NA,0.510288000106812,NA,NA,7.6,NA,7.94,7.94,7.92,7.9,7.39,NA
1970-06-22,1,NA,NA,NA,NA,NA,NA,NA,NA,0.493826985359192,NA,NA,7.55,NA,7.9,7.88,7.87,7.86,7.36,NA
1970-06-23,1,NA,NA,NA,NA,NA,NA,NA,NA,0.452675014734268,NA,NA,7.49,NA,7.85,7.84,7.83,7.79,7.26,NA
1970-06-24,1,NA,NA,NA,NA,NA,NA,NA,NA,0.444444000720978,NA,NA,7.52,NA,7.86,7.84,7.81,7.74,7.22,NA
1970-06-25,1,NA,NA,NA,NA,NA,NA,NA,NA,0.452675014734268,NA,NA,7.48,NA,7.83,7.83,7.79,7.76,7.25,NA
1970-06-26,1,NA,NA,NA,NA,NA,NA,NA,NA,0.436213999986649,NA,NA,7.44,NA,7.84,7.84,7.81,7.78,7.27,NA
1970-06-29,1,NA,NA,NA,NA,NA,NA,NA,NA,0.427983999252319,NA,NA,7.42,NA,7.82,7.8,7.78,7.76,7.24,NA
1970-06-30,1,NA,NA,NA,NA,NA,NA,NA,NA,0.411523014307022,NA,NA,7.4,NA,7.77,7.77,7.76,7.68,7.11,NA
1970-07-01,1,NA,NA,NA,NA,NA,NA,NA,NA,0.415637999773026,NA,NA,7.35,NA,7.69,7.69,7.72,7.64,7.06,NA
1970-07-02,1,NA,NA,NA,NA,NA,NA,NA,NA,0.415637999773026,NA,NA,7.26,NA,7.58,7.62,7.66,7.55,6.97,NA
1970-07-06,1,NA,NA,NA,NA,NA,NA,NA,NA,0.407406985759735,NA,NA,7.26,NA,7.58,7.62,7.64,7.49,6.88,NA
1970-07-07,1,NA,NA,NA,NA,NA,NA,NA,NA,0.399177014827728,NA,NA,7.26,NA,7.56,7.63,7.63,7.46,6.84,NA
1970-07-08,1,NA,NA,NA,NA,NA,NA,NA,NA,0.493826985359192,NA,NA,7.27,NA,7.59,7.65,7.65,7.49,6.9,NA
1970-07-09,1,NA,NA,NA,NA,NA,NA,NA,NA,0.469135999679565,NA,NA,7.2,NA,7.6,7.64,7.65,7.49,6.93,NA
1970-07-10,1,NA,NA,NA,NA,NA,NA,NA,NA,0.460904985666275,NA,NA,7.14,NA,7.6,7.64,7.68,7.54,6.99,NA
1970-07-13,1,NA,NA,NA,NA,NA,NA,NA,NA,0.444444000720978,NA,NA,7.12,NA,7.59,7.62,7.67,7.55,6.99,NA
1970-07-14,1,NA,NA,NA,NA,NA,NA,NA,NA,0.448559999465942,NA,NA,7.06,NA,7.57,7.59,7.65,7.53,6.97,NA
1970-07-15,1,NA,NA,NA,NA,NA,NA,NA,NA,0.456790000200272,NA,NA,7.04,NA,7.53,7.54,7.6,7.49,6.96,NA
1970-07-16,1,NA,NA,NA,NA,NA,NA,NA,NA,0.456790000200272,NA,NA,7.02,NA,7.49,7.48,7.57,7.46,6.94,NA
1970-07-17,1,NA,NA,NA,NA,NA,NA,NA,NA,0.481480985879898,NA,NA,7.04,NA,7.54,7.52,7.59,7.45,6.93,NA
1970-07-20,1,NA,NA,NA,NA,NA,NA,NA,NA,0.473250985145569,NA,NA,7.07,NA,7.6,7.59,7.62,7.46,6.94,NA
1970-07-21,1,NA,NA,NA,NA,NA,NA,NA,NA,0.473250985145569,NA,NA,7.05,NA,7.58,7.58,7.61,7.45,6.95,NA
1970-07-22,1,NA,NA,NA,NA,NA,NA,NA,NA,0.469135999679565,NA,NA,7.03,NA,7.55,7.56,7.59,7.43,6.94,NA
1970-07-23,1,NA,NA,NA,NA,NA,NA,NA,NA,0.460904985666275,NA,NA,6.96,NA,7.45,7.47,7.48,7.32,6.81,NA
1970-07-24,1,NA,NA,NA,NA,NA,NA,NA,NA,0.456790000200272,NA,NA,6.99,NA,7.49,7.54,7.53,7.34,6.83,NA
1970-07-27,1,NA,NA,NA,NA,NA,NA,NA,NA,0.448559999465942,NA,NA,7.03,NA,7.53,7.59,7.57,7.36,6.84,NA
1970-07-28,1,NA,NA,NA,NA,NA,NA,NA,NA,0.440328985452652,NA,NA,7.04,NA,7.56,7.62,7.61,7.41,6.92,NA
1970-07-29,1,NA,NA,NA,NA,NA,NA,NA,NA,0.448559999465942,NA,NA,7.04,NA,7.55,7.61,7.6,7.39,6.91,NA
1970-07-30,1,NA,NA,NA,NA,NA,NA,NA,NA,0.444444000720978,NA,NA,7.02,NA,7.55,7.59,7.57,7.38,6.91,NA
1970-07-31,1,NA,NA,NA,NA,NA,NA,NA,NA,0.444444000720978,NA,NA,7,NA,7.51,7.58,7.57,7.38,6.91,NA
1970-08-03,1,NA,NA,NA,NA,NA,NA,NA,NA,0.440328985452652,NA,NA,7.01,NA,7.52,7.6,7.58,7.39,6.92,NA
1970-08-04,1,NA,NA,NA,NA,NA,NA,NA,NA,0.427983999252319,NA,NA,7.04,NA,7.54,7.62,7.59,7.4,6.93,NA
1970-08-05,1,NA,NA,NA,NA,NA,NA,NA,NA,0.432099014520645,NA,NA,7.08,NA,7.55,7.62,7.6,7.42,6.97,NA
1970-08-06,1,NA,NA,NA,NA,NA,NA,NA,NA,0.423868000507355,NA,NA,7.1,NA,7.54,7.62,7.61,7.43,6.98,NA
1970-08-07,1,NA,NA,NA,NA,NA,NA,NA,NA,0.427983999252319,NA,NA,7.13,NA,7.55,7.63,7.62,7.45,7,NA
1970-08-10,1,NA,NA,NA,NA,NA,NA,NA,NA,0.423868000507355,NA,NA,7.19,NA,7.59,7.69,7.66,7.5,7.04,NA
1970-08-11,1,NA,NA,NA,NA,NA,NA,NA,NA,0.419752985239029,NA,NA,7.17,NA,7.58,7.67,7.65,7.54,7.08,NA
1970-08-12,1,NA,NA,NA,NA,NA,NA,NA,NA,0.415637999773026,NA,NA,7.17,NA,7.56,7.64,7.65,7.56,7.11,NA
1970-08-13,1,NA,NA,NA,NA,NA,NA,NA,NA,0.415637999773026,NA,NA,7.15,NA,7.54,7.62,7.65,7.58,7.12,NA
1970-08-14,1,NA,NA,NA,NA,NA,NA,NA,NA,0.411523014307022,NA,NA,7.15,NA,7.56,7.66,7.69,7.67,7.22,NA
1970-08-17,1,NA,NA,NA,NA,NA,NA,NA,NA,0.415637999773026,NA,NA,7.16,NA,7.56,7.68,7.71,7.71,7.28,NA
1970-08-18,1,NA,NA,NA,NA,NA,NA,NA,NA,0.415637999773026,NA,NA,7.1,NA,7.52,7.65,7.68,7.68,7.25,NA
1970-08-19,1,NA,NA,NA,NA,NA,NA,NA,NA,0.423868000507355,NA,NA,7.02,NA,7.46,7.59,7.64,7.65,7.23,NA
1970-08-20,1,NA,NA,NA,NA,NA,NA,NA,NA,0.436213999986649,NA,NA,6.98,NA,7.44,7.57,7.62,7.64,7.23,NA
1970-08-21,1,NA,NA,NA,NA,NA,NA,NA,NA,0.448559999465942,NA,NA,6.86,NA,7.39,7.53,7.58,7.6,7.17,NA
1970-08-24,1,NA,NA,NA,NA,NA,NA,NA,NA,0.465021014213562,NA,NA,6.64,NA,7.27,7.44,7.48,7.48,7.02,NA
1970-08-25,1,NA,NA,NA,NA,NA,NA,NA,NA,0.456790000200272,NA,NA,6.66,NA,7.27,7.42,7.47,7.46,7,NA
1970-08-26,1,NA,NA,NA,NA,NA,NA,NA,NA,0.460904985666275,NA,NA,6.67,NA,7.28,7.42,7.46,7.45,7,NA
1970-08-27,1,NA,NA,NA,NA,NA,NA,NA,NA,0.465021014213562,NA,NA,6.75,NA,7.33,7.45,7.5,7.48,7.01,NA
1970-08-28,1,NA,NA,NA,NA,NA,NA,NA,NA,0.510288000106812,NA,NA,6.81,NA,7.34,7.45,7.51,7.49,7.01,NA
1970-08-31,1,NA,NA,NA,NA,NA,NA,NA,NA,0.530864000320435,NA,NA,6.84,NA,7.36,7.45,7.51,7.49,7,NA
1970-09-01,1,NA,NA,NA,NA,NA,NA,NA,NA,0.530864000320435,NA,NA,6.84,NA,7.36,7.43,7.5,7.47,6.98,NA
1970-09-02,1,NA,NA,NA,NA,NA,NA,NA,NA,0.547325015068054,NA,NA,6.82,NA,7.34,7.43,7.5,7.48,6.97,NA
1970-09-03,1,NA,NA,NA,NA,NA,NA,NA,NA,0.567901015281677,NA,NA,6.84,NA,7.33,7.42,7.5,7.48,6.97,NA
1970-09-04,1,NA,NA,NA,NA,NA,NA,NA,NA,0.5884770154953,NA,NA,6.8,NA,7.26,7.37,7.47,7.47,6.97,NA
1970-09-08,1,NA,NA,NA,NA,NA,NA,NA,NA,0.592593014240265,NA,NA,6.84,NA,7.29,7.4,7.5,7.5,6.97,NA
1970-09-09,1,NA,NA,NA,NA,NA,NA,NA,NA,0.609053015708923,NA,NA,6.86,NA,7.32,7.44,7.55,7.54,7,NA
1970-09-10,1,NA,NA,NA,NA,NA,NA,NA,NA,0.584361970424652,NA,NA,6.89,NA,7.29,7.43,7.53,7.52,7,NA
1970-09-11,1,NA,NA,NA,NA,NA,NA,NA,NA,0.572016000747681,NA,NA,6.86,NA,7.25,7.4,7.51,7.5,6.97,NA
1970-09-14,1,NA,NA,NA,NA,NA,NA,NA,NA,0.559670984745026,NA,NA,6.85,NA,7.22,7.38,7.49,7.48,6.96,NA
1970-09-15,1,NA,NA,NA,NA,NA,NA,NA,NA,0.547325015068054,NA,NA,6.83,NA,7.2,7.37,7.47,7.46,6.94,NA
1970-09-16,1,NA,NA,NA,NA,NA,NA,NA,NA,0.567901015281677,NA,NA,6.79,NA,7.12,7.31,7.41,7.4,6.89,NA
1970-09-17,1,NA,NA,NA,NA,NA,NA,NA,NA,0.576131999492645,NA,NA,6.72,NA,7.01,7.24,7.34,7.32,6.81,NA
1970-09-18,1,NA,NA,NA,NA,NA,NA,NA,NA,0.596707999706268,NA,NA,6.72,NA,7.01,7.24,7.34,7.31,6.79,NA
1970-09-21,1,NA,NA,NA,NA,NA,NA,NA,NA,0.5884770154953,NA,NA,6.67,NA,6.96,7.22,7.32,7.29,6.78,NA
1970-09-22,1,NA,NA,NA,NA,NA,NA,NA,NA,0.572016000747681,NA,NA,6.59,NA,6.92,7.19,7.3,7.28,6.77,NA
1970-09-23,1,NA,NA,NA,NA,NA,NA,NA,NA,0.563785970211029,NA,NA,6.44,NA,6.81,7.1,7.24,7.24,6.76,NA
1970-09-24,1,NA,NA,NA,NA,NA,NA,NA,NA,0.592593014240265,NA,NA,6.5,NA,6.88,7.13,7.27,7.26,6.78,NA
1970-09-25,1,NA,NA,NA,NA,NA,NA,NA,NA,0.584361970424652,NA,NA,6.55,NA,6.91,7.14,7.29,7.28,6.78,NA
1970-09-28,1,NA,NA,NA,NA,NA,NA,NA,NA,0.572016000747681,NA,NA,6.65,NA,6.99,7.19,7.32,7.31,6.82,NA
1970-09-29,1,NA,NA,NA,NA,NA,NA,NA,NA,0.576131999492645,NA,NA,6.63,NA,6.97,7.18,7.32,7.3,6.8,NA
1970-09-30,1,NA,NA,NA,NA,NA,NA,NA,NA,0.559670984745026,NA,NA,6.58,NA,6.97,7.18,7.32,7.29,6.81,NA
1970-10-01,1,NA,NA,NA,NA,NA,NA,NA,NA,0.530864000320435,NA,NA,6.58,NA,6.97,7.19,7.32,7.29,6.82,NA
1970-10-02,1,NA,NA,NA,NA,NA,NA,NA,NA,0.51851898431778,NA,NA,6.58,NA,6.96,7.17,7.3,7.26,6.79,NA
1970-10-05,1,NA,NA,NA,NA,NA,NA,NA,NA,0.559670984745026,NA,NA,6.54,NA,6.98,7.15,7.3,7.26,6.79,NA
1970-10-06,1,NA,NA,NA,NA,NA,NA,NA,NA,0.563785970211029,NA,NA,6.5,NA,6.93,7.09,7.28,7.24,6.78,NA
1970-10-07,1,NA,NA,NA,NA,NA,NA,NA,NA,0.563785970211029,NA,NA,6.53,NA,6.91,7.07,7.26,7.23,6.78,NA
1970-10-08,1,NA,NA,NA,NA,NA,NA,NA,NA,0.551440000534058,NA,NA,6.55,NA,6.95,7.1,7.28,7.25,6.79,NA
1970-10-09,1,NA,NA,NA,NA,NA,NA,NA,NA,0.551440000534058,NA,NA,6.5,NA,6.92,7.07,7.28,7.25,6.81,NA
1970-10-12,1,NA,NA,NA,NA,NA,NA,NA,NA,0.534978985786438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970-10-13,1,NA,NA,NA,NA,NA,NA,NA,NA,0.526749014854431,NA,NA,6.48,NA,6.91,7.07,7.28,7.25,6.81,NA
1970-10-14,1,NA,NA,NA,NA,NA,NA,NA,NA,0.522634029388428,NA,NA,6.42,NA,6.92,7.08,7.32,7.3,6.86,NA
1970-10-15,1,NA,NA,NA,NA,NA,NA,NA,NA,0.526749014854431,NA,NA,6.4,NA,6.95,7.1,7.33,7.3,6.85,NA
1970-10-16,1,NA,NA,NA,NA,NA,NA,NA,NA,0.514402985572815,NA,NA,6.43,NA,6.96,7.11,7.35,7.31,6.87,NA
1970-10-19,1,NA,NA,NA,NA,NA,NA,NA,NA,0.502058029174805,NA,NA,6.46,NA,7.04,7.16,7.38,7.35,6.9,NA
1970-10-20,1,NA,NA,NA,NA,NA,NA,NA,NA,0.502058029174805,NA,NA,6.42,NA,7.02,7.14,7.38,7.37,6.91,NA
1970-10-21,1,NA,NA,NA,NA,NA,NA,NA,NA,0.510288000106812,NA,NA,6.42,NA,7.02,7.15,7.42,7.42,6.95,NA
1970-10-22,1,NA,NA,NA,NA,NA,NA,NA,NA,0.502058029174805,NA,NA,6.37,NA,7.04,7.18,7.43,7.46,6.98,NA
1970-10-23,1,NA,NA,NA,NA,NA,NA,NA,NA,0.506173014640808,NA,NA,6.27,NA,7.02,7.17,7.4,7.44,6.98,NA
1970-10-26,1,NA,NA,NA,NA,NA,NA,NA,NA,0.510288000106812,NA,NA,6.31,NA,7.01,7.17,7.38,7.44,7,NA
1970-10-27,1,NA,NA,NA,NA,NA,NA,NA,NA,0.493826985359192,NA,NA,6.32,NA,6.95,7.11,7.34,7.42,7,NA
1970-10-28,1,NA,NA,NA,NA,NA,NA,NA,NA,0.489711999893188,NA,NA,6.29,NA,6.92,7.07,7.3,7.38,6.97,NA
1970-10-29,1,NA,NA,NA,NA,NA,NA,NA,NA,0.477366000413895,NA,NA,6.29,NA,6.85,7.03,7.21,7.31,6.88,NA
1970-10-30,1,NA,NA,NA,NA,NA,NA,NA,NA,0.477366000413895,NA,NA,6.29,NA,6.85,7.04,7.22,7.33,6.9,NA
1970-11-02,1,NA,NA,NA,NA,NA,NA,NA,NA,0.469135999679565,NA,NA,6.18,NA,6.77,6.95,7.14,7.24,6.8,NA
1970-11-03,1,NA,NA,NA,NA,NA,NA,NA,NA,0.485597014427185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970-11-04,1,NA,NA,NA,NA,NA,NA,NA,NA,0.485597014427185,NA,NA,6.17,NA,6.77,6.96,7.15,7.23,6.79,NA
1970-11-05,1,NA,NA,NA,NA,NA,NA,NA,NA,0.477366000413895,NA,NA,6.07,NA,6.67,6.89,7.12,7.2,6.79,NA
1970-11-06,1,NA,NA,NA,NA,NA,NA,NA,NA,0.473250985145569,NA,NA,6,NA,6.64,6.86,7.07,7.15,6.76,NA
1970-11-09,1,NA,NA,NA,NA,NA,NA,NA,NA,0.469135999679565,NA,NA,5.92,NA,6.55,6.73,6.99,7.06,6.71,NA
1970-11-10,1,NA,NA,NA,NA,NA,NA,NA,NA,0.465021014213562,NA,NA,5.93,NA,6.61,6.76,7.02,7.06,6.7,NA
1970-11-11,1,NA,NA,NA,NA,NA,NA,NA,NA,0.460904985666275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970-11-12,1,NA,NA,NA,NA,NA,NA,NA,NA,0.460904985666275,NA,NA,5.87,NA,6.61,6.75,6.99,7.03,6.63,NA
1970-11-13,1,NA,NA,NA,NA,NA,NA,NA,NA,0.448559999465942,NA,NA,5.74,NA,6.5,6.69,6.96,7,6.67,NA
1970-11-16,0,NA,NA,NA,NA,NA,NA,NA,NA,0.452675014734268,NA,NA,5.54,NA,6.41,6.63,6.89,6.96,6.68,NA
1970-11-17,0,NA,NA,NA,NA,NA,NA,NA,NA,0.452675014734268,NA,NA,5.42,NA,6.31,6.58,6.84,6.93,6.68,NA
1970-11-18,0,NA,NA,NA,NA,NA,NA,NA,NA,0.444444000720978,NA,NA,5.2,NA,6.16,6.43,6.76,6.86,6.64,NA
